ts,train_id,fouling_index_true,polytropic_eff_true,specific_energy_kwh_per_t_true,health_index_true,rul_hours_to_next_wash_true
2025-07-27 05:00:00,CGC-200B,0.19678,0.76341,88.467,0.672,1469.0
2025-07-27 06:00:00,CGC-200B,0.19713,0.76273,89.278,0.6715,1468.0
2025-07-27 07:00:00,CGC-200B,0.19748,0.75611,88.898,0.6709,1467.0
2025-07-27 08:00:00,CGC-200B,0.19784,0.76276,88.85,0.6703,1466.0
2025-07-27 09:00:00,CGC-200B,0.1982,0.76082,89.522,0.6697,1465.0
2025-07-27 10:00:00,CGC-200B,0.19856,0.76279,88.243,0.6691,1464.0
2025-07-27 11:00:00,CGC-200B,0.19891,0.7583,89.08,0.6685,1463.0
2025-07-27 12:00:00,CGC-200B,0.19926,0.75886,89.218,0.6679,1462.0
2025-07-27 13:00:00,CGC-200B,0.19962,0.76239,88.949,0.6673,1461.0
2025-07-27 14:00:00,CGC-200B,0.19996,0.76147,88.764,0.6667,1460.0
2025-07-27 15:00:00,CGC-200B,0.2003,0.76574,90.5,0.6662,1459.0
2025-07-27 16:00:00,CGC-200B,0.20065,0.75905,90.639,0.6656,1458.0
2025-07-27 17:00:00,CGC-200B,0.201,0.76161,89.801,0.665,1457.0
2025-07-27 18:00:00,CGC-200B,0.20137,0.7611,89.773,0.6644,1456.0
2025-07-27 19:00:00,CGC-200B,0.20172,0.75861,89.717,0.6638,1455.0
2025-07-27 20:00:00,CGC-200B,0.20209,0.76144,88.568,0.6632,1454.0
2025-07-27 21:00:00,CGC-200B,0.20246,0.7585,89.545,0.6626,1453.0
2025-07-27 22:00:00,CGC-200B,0.20284,0.75963,89.751,0.6619,1452.0
2025-07-27 23:00:00,CGC-200B,0.2032,0.75339,89.755,0.6613,1451.0
2025-07-28 00:00:00,CGC-200B,0.20357,0.75992,89.857,0.6607,1450.0
2025-07-28 01:00:00,CGC-200B,0.20394,0.76291,90.381,0.6601,1449.0
2025-07-28 02:00:00,CGC-200B,0.2043,0.75826,90.811,0.6595,1448.0
2025-07-28 03:00:00,CGC-200B,0.20467,0.7606,89.591,0.6589,1447.0
2025-07-28 04:00:00,CGC-200B,0.20503,0.7588,90.521,0.6583,1446.0
2025-07-28 05:00:00,CGC-200B,0.2054,0.76276,89.99,0.6577,1445.0
2025-07-28 06:00:00,CGC-200B,0.20576,0.7588,90.628,0.6571,1444.0
2025-07-28 07:00:00,CGC-200B,0.20612,0.76433,88.982,0.6565,1443.0
2025-07-28 08:00:00,CGC-200B,0.20649,0.75532,89.533,0.6559,1442.0
2025-07-28 09:00:00,CGC-200B,0.20684,0.7639,90.083,0.6553,1441.0
2025-07-28 10:00:00,CGC-200B,0.20721,0.75857,89.806,0.6546,1440.0
2025-07-28 11:00:00,CGC-200B,0.20756,0.75501,89.744,0.6541,1439.0
2025-07-28 12:00:00,CGC-200B,0.20792,0.76093,89.746,0.6535,1438.0
2025-07-28 13:00:00,CGC-200B,0.20826,0.75881,89.145,0.6529,1437.0
2025-07-28 14:00:00,CGC-200B,0.20862,0.75972,90.281,0.6523,1436.0
2025-07-28 15:00:00,CGC-200B,0.20896,0.76101,89.862,0.6517,1435.0
2025-07-28 16:00:00,CGC-200B,0.20931,0.76175,90.378,0.6512,1434.0
2025-07-28 17:00:00,CGC-200B,0.20965,0.75754,90.608,0.6506,1433.0
2025-07-28 18:00:00,CGC-200B,0.21,0.75726,90.012,0.65,1432.0
2025-07-28 19:00:00,CGC-200B,0.21035,0.75908,90.659,0.6494,1431.0
2025-07-28 20:00:00,CGC-200B,0.21073,0.76213,90.297,0.6488,1430.0
2025-07-28 21:00:00,CGC-200B,0.21111,0.75878,90.168,0.6482,1429.0
2025-07-28 22:00:00,CGC-200B,0.21149,0.75738,90.959,0.6475,1428.0
2025-07-28 23:00:00,CGC-200B,0.21186,0.76317,89.397,0.6469,1427.0
2025-07-29 00:00:00,CGC-200B,0.21223,0.7597,90.411,0.6463,1426.0
2025-07-29 01:00:00,CGC-200B,0.21261,0.76323,89.338,0.6457,1425.0
2025-07-29 02:00:00,CGC-200B,0.21298,0.75875,89.406,0.645,1424.0
2025-07-29 03:00:00,CGC-200B,0.21334,0.76202,89.755,0.6444,1423.0
2025-07-29 04:00:00,CGC-200B,0.21368,0.75778,89.863,0.6439,1422.0
2025-07-29 05:00:00,CGC-200B,0.21405,0.75784,90.885,0.6433,1421.0
2025-07-29 06:00:00,CGC-200B,0.21439,0.75887,89.222,0.6427,1420.0
2025-07-29 07:00:00,CGC-200B,0.21475,0.76198,90.131,0.6421,1419.0
2025-07-29 08:00:00,CGC-200B,0.21512,0.76115,90.143,0.6415,1418.0
2025-07-29 09:00:00,CGC-200B,0.21548,0.76083,90.099,0.6409,1417.0
2025-07-29 10:00:00,CGC-200B,0.21586,0.75845,89.779,0.6402,1416.0
2025-07-29 11:00:00,CGC-200B,0.21624,0.75661,90.591,0.6396,1415.0
2025-07-29 12:00:00,CGC-200B,0.21659,0.7599,90.342,0.639,1414.0
2025-07-29 13:00:00,CGC-200B,0.21693,0.75356,90.888,0.6384,1413.0
2025-07-29 14:00:00,CGC-200B,0.21728,0.75549,91.102,0.6379,1412.0
2025-07-29 15:00:00,CGC-200B,0.21765,0.75625,90.25,0.6373,1411.0
2025-07-29 16:00:00,CGC-200B,0.21798,0.75989,90.85,0.6367,1410.0
2025-07-29 17:00:00,CGC-200B,0.21835,0.7526,91.158,0.6361,1409.0
2025-07-29 18:00:00,CGC-200B,0.21871,0.75614,89.606,0.6355,1408.0
2025-07-29 19:00:00,CGC-200B,0.21907,0.7489,91.079,0.6349,1407.0
2025-07-29 20:00:00,CGC-200B,0.21944,0.75476,90.26,0.6343,1406.0
2025-07-29 21:00:00,CGC-200B,0.21982,0.75783,91.308,0.6336,1405.0
2025-07-29 22:00:00,CGC-200B,0.22019,0.75648,90.385,0.633,1404.0
2025-07-29 23:00:00,CGC-200B,0.22055,0.76751,89.968,0.6324,1403.0
2025-07-30 00:00:00,CGC-200B,0.22093,0.7551,90.021,0.6318,1402.0
2025-07-30 01:00:00,CGC-200B,0.22133,0.75735,90.689,0.6311,1401.0
2025-07-30 02:00:00,CGC-200B,0.22169,0.75613,90.683,0.6305,1400.0
2025-07-30 03:00:00,CGC-200B,0.22204,0.75385,90.23,0.6299,1399.0
2025-07-30 04:00:00,CGC-200B,0.22239,0.75968,89.696,0.6293,1398.0
2025-07-30 05:00:00,CGC-200B,0.22275,0.75394,91.004,0.6287,1397.0
2025-07-30 06:00:00,CGC-200B,0.22311,0.75571,89.496,0.6282,1396.0
2025-07-30 07:00:00,CGC-200B,0.22348,0.75991,90.328,0.6275,1395.0
2025-07-30 08:00:00,CGC-200B,0.22386,0.75792,89.535,0.6269,1394.0
2025-07-30 09:00:00,CGC-200B,0.22424,0.76095,89.805,0.6263,1393.0
2025-07-30 10:00:00,CGC-200B,0.22463,0.75209,89.377,0.6256,1392.0
2025-07-30 11:00:00,CGC-200B,0.225,0.75686,88.987,0.625,1391.0
2025-07-30 12:00:00,CGC-200B,0.22536,0.75956,89.192,0.6244,1390.0
2025-07-30 13:00:00,CGC-200B,0.22573,0.75367,89.536,0.6238,1389.0
2025-07-30 14:00:00,CGC-200B,0.2261,0.75286,90.313,0.6232,1388.0
2025-07-30 15:00:00,CGC-200B,0.22647,0.75615,89.524,0.6225,1387.0
2025-07-30 16:00:00,CGC-200B,0.22682,0.7503,90.708,0.622,1386.0
2025-07-30 17:00:00,CGC-200B,0.22718,0.75346,90.948,0.6214,1385.0
2025-07-30 18:00:00,CGC-200B,0.22753,0.75731,90.747,0.6208,1384.0
2025-07-30 19:00:00,CGC-200B,0.22789,0.75794,89.801,0.6202,1383.0
2025-07-30 20:00:00,CGC-200B,0.22824,0.7579,90.08,0.6196,1382.0
2025-07-30 21:00:00,CGC-200B,0.22859,0.75434,89.43,0.619,1381.0
2025-07-30 22:00:00,CGC-200B,0.22896,0.75478,90.489,0.6184,1380.0
2025-07-30 23:00:00,CGC-200B,0.22932,0.75239,90.182,0.6178,1379.0
2025-07-31 00:00:00,CGC-200B,0.22966,0.75021,89.706,0.6172,1378.0
2025-07-31 01:00:00,CGC-200B,0.23002,0.75877,89.667,0.6166,1377.0
2025-07-31 02:00:00,CGC-200B,0.23038,0.75475,88.632,0.616,1376.0
2025-07-31 03:00:00,CGC-200B,0.23076,0.75997,89.942,0.6154,1375.0
2025-07-31 04:00:00,CGC-200B,0.23111,0.74894,89.757,0.6148,1374.0
2025-07-31 05:00:00,CGC-200B,0.23147,0.75506,90.312,0.6142,1373.0
2025-07-31 06:00:00,CGC-200B,0.23184,0.75453,90.31,0.6136,1372.0
2025-07-31 07:00:00,CGC-200B,0.23221,0.7583,89.872,0.613,1371.0
2025-07-31 08:00:00,CGC-200B,0.23256,0.75654,89.901,0.6124,1370.0
2025-07-31 09:00:00,CGC-200B,0.23289,0.75424,90.259,0.6118,1369.0
2025-07-31 10:00:00,CGC-200B,0.23325,0.75348,89.562,0.6113,1368.0
2025-07-31 11:00:00,CGC-200B,0.23362,0.75593,89.703,0.6106,1367.0
2025-07-31 12:00:00,CGC-200B,0.23398,0.74911,90.326,0.61,1366.0
2025-07-31 13:00:00,CGC-200B,0.23434,0.75065,89.694,0.6094,1365.0
2025-07-31 14:00:00,CGC-200B,0.23468,0.75541,89.668,0.6089,1364.0
2025-07-31 15:00:00,CGC-200B,0.23505,0.74814,90.866,0.6082,1363.0
2025-07-31 16:00:00,CGC-200B,0.23539,0.75744,90.38,0.6077,1362.0
2025-07-31 17:00:00,CGC-200B,0.23574,0.75562,91.217,0.6071,1361.0
2025-07-31 18:00:00,CGC-200B,0.23608,0.75247,89.784,0.6065,1360.0
2025-07-31 19:00:00,CGC-200B,0.23642,0.74967,88.862,0.606,1359.0
2025-07-31 20:00:00,CGC-200B,0.23678,0.75509,90.442,0.6054,1358.0
2025-07-31 21:00:00,CGC-200B,0.23713,0.74602,89.953,0.6048,1357.0
2025-07-31 22:00:00,CGC-200B,0.23749,0.75587,88.637,0.6042,1356.0
2025-07-31 23:00:00,CGC-200B,0.23784,0.75503,89.975,0.6036,1355.0
2025-08-01 00:00:00,CGC-200B,0.23819,0.74954,89.363,0.603,1354.0
2025-08-01 01:00:00,CGC-200B,0.23853,0.7532,90.337,0.6025,1353.0
2025-08-01 02:00:00,CGC-200B,0.23885,0.75538,89.755,0.6019,1352.0
2025-08-01 03:00:00,CGC-200B,0.2392,0.75383,90.873,0.6013,1351.0
2025-08-01 04:00:00,CGC-200B,0.23955,0.74912,90.488,0.6007,1350.0
2025-08-01 05:00:00,CGC-200B,0.2399,0.75742,89.326,0.6002,1349.0
2025-08-01 06:00:00,CGC-200B,0.24025,0.74661,90.77,0.5996,1348.0
2025-08-01 07:00:00,CGC-200B,0.2406,0.75336,90.864,0.599,1347.0
2025-08-01 08:00:00,CGC-200B,0.24096,0.75401,89.415,0.5984,1346.0
2025-08-01 09:00:00,CGC-200B,0.2413,0.7511,90.747,0.5978,1345.0
2025-08-01 10:00:00,CGC-200B,0.24165,0.7546,89.617,0.5973,1344.0
2025-08-01 11:00:00,CGC-200B,0.24199,0.75811,90.107,0.5967,1343.0
2025-08-01 12:00:00,CGC-200B,0.24234,0.75315,90.389,0.5961,1342.0
2025-08-01 13:00:00,CGC-200B,0.24268,0.75259,90.261,0.5955,1341.0
2025-08-01 14:00:00,CGC-200B,0.24303,0.75308,89.945,0.5949,1340.0
2025-08-01 15:00:00,CGC-200B,0.24338,0.74624,90.398,0.5944,1339.0
2025-08-01 16:00:00,CGC-200B,0.24373,0.75273,89.76,0.5938,1338.0
2025-08-01 17:00:00,CGC-200B,0.24409,0.75182,90.748,0.5932,1337.0
2025-08-01 18:00:00,CGC-200B,0.24443,0.75464,89.47,0.5926,1336.0
2025-08-01 19:00:00,CGC-200B,0.24476,0.75135,89.974,0.5921,1335.0
2025-08-01 20:00:00,CGC-200B,0.24511,0.74617,91.078,0.5915,1334.0
2025-08-01 21:00:00,CGC-200B,0.24544,0.74996,90.072,0.5909,1333.0
2025-08-01 22:00:00,CGC-200B,0.24576,0.74708,90.347,0.5904,1332.0
2025-08-01 23:00:00,CGC-200B,0.24612,0.74591,90.343,0.5898,1331.0
2025-08-02 00:00:00,CGC-200B,0.24646,0.75289,90.721,0.5892,1330.0
2025-08-02 01:00:00,CGC-200B,0.24683,0.75393,90.346,0.5886,1329.0
2025-08-02 02:00:00,CGC-200B,0.24717,0.75877,90.625,0.5881,1328.0
2025-08-02 03:00:00,CGC-200B,0.24751,0.75067,90.01,0.5875,1327.0
2025-08-02 04:00:00,CGC-200B,0.24786,0.75284,90.045,0.5869,1326.0
2025-08-02 05:00:00,CGC-200B,0.24821,0.75173,90.005,0.5863,1325.0
2025-08-02 06:00:00,CGC-200B,0.24856,0.74977,90.405,0.5857,1324.0
2025-08-02 07:00:00,CGC-200B,0.2489,0.7522,89.365,0.5852,1323.0
2025-08-02 08:00:00,CGC-200B,0.24926,0.7486,89.716,0.5846,1322.0
2025-08-02 09:00:00,CGC-200B,0.2496,0.75114,89.854,0.584,1321.0
2025-08-02 10:00:00,CGC-200B,0.24995,0.75145,90.683,0.5834,1320.0
2025-08-02 11:00:00,CGC-200B,0.25028,0.75218,90.345,0.5829,1319.0
2025-08-02 12:00:00,CGC-200B,0.25064,0.74856,90.705,0.5823,1318.0
2025-08-02 13:00:00,CGC-200B,0.25099,0.74914,90.537,0.5817,1317.0
2025-08-02 14:00:00,CGC-200B,0.25137,0.744,90.647,0.581,1316.0
2025-08-02 15:00:00,CGC-200B,0.25175,0.7527,89.785,0.5804,1315.0
2025-08-02 16:00:00,CGC-200B,0.25211,0.75001,90.39,0.5798,1314.0
2025-08-02 17:00:00,CGC-200B,0.25246,0.75079,89.094,0.5792,1313.0
2025-08-02 18:00:00,CGC-200B,0.25283,0.75037,89.635,0.5786,1312.0
2025-08-02 19:00:00,CGC-200B,0.25319,0.75053,90.368,0.578,1311.0
2025-08-02 20:00:00,CGC-200B,0.25356,0.74835,90.44,0.5774,1310.0
2025-08-02 21:00:00,CGC-200B,0.25395,0.74935,90.374,0.5768,1309.0
2025-08-02 22:00:00,CGC-200B,0.25432,0.74452,90.669,0.5761,1308.0
2025-08-02 23:00:00,CGC-200B,0.25468,0.75108,89.925,0.5755,1307.0
2025-08-03 00:00:00,CGC-200B,0.25505,0.74698,89.82,0.5749,1306.0
2025-08-03 01:00:00,CGC-200B,0.25541,0.74718,89.74,0.5743,1305.0
2025-08-03 02:00:00,CGC-200B,0.25573,0.74949,89.171,0.5738,1304.0
2025-08-03 03:00:00,CGC-200B,0.25607,0.74811,90.328,0.5732,1303.0
2025-08-03 04:00:00,CGC-200B,0.25639,0.74659,90.187,0.5727,1302.0
2025-08-03 05:00:00,CGC-200B,0.25673,0.7516,89.71,0.5721,1301.0
2025-08-03 06:00:00,CGC-200B,0.25708,0.74985,91.412,0.5715,1300.0
2025-08-03 07:00:00,CGC-200B,0.25741,0.74806,89.363,0.571,1299.0
2025-08-03 08:00:00,CGC-200B,0.25775,0.75147,90.181,0.5704,1298.0
2025-08-03 09:00:00,CGC-200B,0.25808,0.74782,90.708,0.5699,1297.0
2025-08-03 10:00:00,CGC-200B,0.25843,0.74558,89.666,0.5693,1296.0
2025-08-03 11:00:00,CGC-200B,0.25877,0.74515,90.531,0.5687,1295.0
2025-08-03 12:00:00,CGC-200B,0.25913,0.74978,90.395,0.5681,1294.0
2025-08-03 13:00:00,CGC-200B,0.25949,0.7452,89.864,0.5675,1293.0
2025-08-03 14:00:00,CGC-200B,0.25986,0.74909,90.599,0.5669,1292.0
2025-08-03 15:00:00,CGC-200B,0.26022,0.74512,90.313,0.5663,1291.0
2025-08-03 16:00:00,CGC-200B,0.26058,0.74523,90.361,0.5657,1290.0
2025-08-03 17:00:00,CGC-200B,0.26093,0.74877,89.366,0.5651,1289.0
2025-08-03 18:00:00,CGC-200B,0.26129,0.74742,89.953,0.5645,1288.0
2025-08-03 19:00:00,CGC-200B,0.26165,0.7456,90.501,0.5639,1287.0
2025-08-03 20:00:00,CGC-200B,0.26201,0.74887,90.687,0.5633,1286.0
2025-08-03 21:00:00,CGC-200B,0.26237,0.74251,91.155,0.5627,1285.0
2025-08-03 22:00:00,CGC-200B,0.26271,0.74952,91.243,0.5621,1284.0
2025-08-03 23:00:00,CGC-200B,0.26307,0.75157,90.132,0.5616,1283.0
2025-08-04 00:00:00,CGC-200B,0.26342,0.75099,90.458,0.561,1282.0
2025-08-04 01:00:00,CGC-200B,0.26378,0.75269,90.811,0.5604,1281.0
2025-08-04 02:00:00,CGC-200B,0.26414,0.74588,89.959,0.5598,1280.0
2025-08-04 03:00:00,CGC-200B,0.2645,0.74668,89.608,0.5592,1279.0
2025-08-04 04:00:00,CGC-200B,0.26486,0.74733,90.221,0.5586,1278.0
2025-08-04 05:00:00,CGC-200B,0.26522,0.74525,89.721,0.558,1277.0
2025-08-04 06:00:00,CGC-200B,0.26559,0.74721,90.7,0.5573,1276.0
2025-08-04 07:00:00,CGC-200B,0.26596,0.75187,88.942,0.5567,1275.0
2025-08-04 08:00:00,CGC-200B,0.26632,0.74446,89.236,0.5561,1274.0
2025-08-04 09:00:00,CGC-200B,0.26668,0.74679,89.569,0.5555,1273.0
2025-08-04 10:00:00,CGC-200B,0.26705,0.74564,89.659,0.5549,1272.0
2025-08-04 11:00:00,CGC-200B,0.26741,0.74223,89.326,0.5543,1271.0
2025-08-04 12:00:00,CGC-200B,0.26778,0.74564,89.837,0.5537,1270.0
2025-08-04 13:00:00,CGC-200B,0.26814,0.74708,89.836,0.5531,1269.0
2025-08-04 14:00:00,CGC-200B,0.2685,0.7453,89.214,0.5525,1268.0
2025-08-04 15:00:00,CGC-200B,0.26886,0.74518,89.171,0.5519,1267.0
2025-08-04 16:00:00,CGC-200B,0.26922,0.74452,88.669,0.5513,1266.0
2025-08-04 17:00:00,CGC-200B,0.26957,0.74442,89.301,0.5507,1265.0
2025-08-04 18:00:00,CGC-200B,0.26993,0.74818,90.19,0.5501,1264.0
2025-08-04 19:00:00,CGC-200B,0.2703,0.74379,90.614,0.5495,1263.0
2025-08-04 20:00:00,CGC-200B,0.27066,0.74863,90.819,0.5489,1262.0
2025-08-04 21:00:00,CGC-200B,0.271,0.7501,89.535,0.5483,1261.0
2025-08-04 22:00:00,CGC-200B,0.27136,0.74243,91.011,0.5477,1260.0
2025-08-04 23:00:00,CGC-200B,0.27172,0.7439,90.535,0.5471,1259.0
2025-08-05 00:00:00,CGC-200B,0.27209,0.747,90.67,0.5465,1258.0
2025-08-05 01:00:00,CGC-200B,0.27246,0.74483,90.719,0.5459,1257.0
2025-08-05 02:00:00,CGC-200B,0.27283,0.74603,91.805,0.5453,1256.0
2025-08-05 03:00:00,CGC-200B,0.27318,0.74422,91.22,0.5447,1255.0
2025-08-05 04:00:00,CGC-200B,0.27353,0.74706,92.011,0.5441,1254.0
2025-08-05 05:00:00,CGC-200B,0.2739,0.74478,90.972,0.5435,1253.0
2025-08-05 06:00:00,CGC-200B,0.27426,0.74489,90.627,0.5429,1252.0
2025-08-05 07:00:00,CGC-200B,0.2746,0.74454,90.721,0.5423,1251.0
2025-08-05 08:00:00,CGC-200B,0.27495,0.74533,90.317,0.5417,1250.0
2025-08-05 09:00:00,CGC-200B,0.27532,0.74384,90.039,0.5411,1249.0
2025-08-05 10:00:00,CGC-200B,0.27569,0.73945,89.767,0.5405,1248.0
2025-08-05 11:00:00,CGC-200B,0.27607,0.74403,90.834,0.5399,1247.0
2025-08-05 12:00:00,CGC-200B,0.27643,0.74616,89.968,0.5393,1246.0
2025-08-05 13:00:00,CGC-200B,0.27679,0.74064,90.412,0.5387,1245.0
2025-08-05 14:00:00,CGC-200B,0.27716,0.74842,90.232,0.5381,1244.0
2025-08-05 15:00:00,CGC-200B,0.27752,0.73914,89.81,0.5375,1243.0
2025-08-05 16:00:00,CGC-200B,0.27791,0.74544,91.117,0.5368,1242.0
2025-08-05 17:00:00,CGC-200B,0.27827,0.73705,89.936,0.5362,1241.0
2025-08-05 18:00:00,CGC-200B,0.27864,0.73656,90.178,0.5356,1240.0
2025-08-05 19:00:00,CGC-200B,0.27901,0.74421,90.829,0.535,1239.0
2025-08-05 20:00:00,CGC-200B,0.27936,0.74072,90.688,0.5344,1238.0
2025-08-05 21:00:00,CGC-200B,0.27969,0.74348,90.075,0.5338,1237.0
2025-08-05 22:00:00,CGC-200B,0.27999,0.74269,93.666,0.5334,1236.0
2025-08-05 23:00:00,CGC-200B,0.28029,0.74667,98.01,0.5328,1235.0
2025-08-06 00:00:00,CGC-200B,0.28054,0.74082,102.494,0.5324,1234.0
2025-08-06 01:00:00,CGC-200B,0.28071,0.74809,107.866,0.5321,1233.0
2025-08-06 02:00:00,CGC-200B,0.28083,0.7499,112.177,0.532,1232.0
2025-08-06 03:00:00,CGC-200B,0.28089,0.74423,118.768,0.5318,1231.0
2025-08-06 04:00:00,CGC-200B,0.28097,0.74067,118.839,0.5317,1230.0
2025-08-06 05:00:00,CGC-200B,0.28105,0.73884,118.229,0.5316,1229.0
2025-08-06 06:00:00,CGC-200B,0.28113,0.73866,116.847,0.5314,1228.0
2025-08-06 07:00:00,CGC-200B,0.28121,0.74017,117.498,0.5313,1227.0
2025-08-06 08:00:00,CGC-200B,0.28129,0.74132,120.324,0.5312,1226.0
2025-08-06 09:00:00,CGC-200B,0.28138,0.74392,118.608,0.531,1225.0
2025-08-06 10:00:00,CGC-200B,0.28145,0.74314,117.795,0.5309,1224.0
2025-08-06 11:00:00,CGC-200B,0.28151,0.74679,117.371,0.5308,1223.0
2025-08-06 12:00:00,CGC-200B,0.28158,0.74232,117.699,0.5307,1222.0
2025-08-06 13:00:00,CGC-200B,0.28165,0.74376,116.9,0.5306,1221.0
2025-08-06 14:00:00,CGC-200B,0.28172,0.74073,116.067,0.5305,1220.0
2025-08-06 15:00:00,CGC-200B,0.2818,0.74146,117.301,0.5303,1219.0
2025-08-06 16:00:00,CGC-200B,0.28188,0.74655,116.593,0.5302,1218.0
2025-08-06 17:00:00,CGC-200B,0.28196,0.74512,117.242,0.5301,1217.0
2025-08-06 18:00:00,CGC-200B,0.28205,0.74634,117.146,0.5299,1216.0
2025-08-06 19:00:00,CGC-200B,0.28212,0.74309,117.719,0.5298,1215.0
2025-08-06 20:00:00,CGC-200B,0.28221,0.74675,118.815,0.5297,1214.0
2025-08-06 21:00:00,CGC-200B,0.28228,0.7451,119.408,0.5295,1213.0
2025-08-06 22:00:00,CGC-200B,0.28235,0.74638,118.873,0.5294,1212.0
2025-08-06 23:00:00,CGC-200B,0.28242,0.74051,118.911,0.5293,1211.0
2025-08-07 00:00:00,CGC-200B,0.28248,0.74709,119.199,0.5292,1210.0
2025-08-07 01:00:00,CGC-200B,0.28255,0.74307,118.836,0.5291,1209.0
2025-08-07 02:00:00,CGC-200B,0.28263,0.74116,120.285,0.529,1208.0
2025-08-07 03:00:00,CGC-200B,0.28271,0.7484,118.828,0.5288,1207.0
2025-08-07 04:00:00,CGC-200B,0.28279,0.7427,120.357,0.5287,1206.0
2025-08-07 05:00:00,CGC-200B,0.28287,0.74048,120.271,0.5285,1205.0
2025-08-07 06:00:00,CGC-200B,0.28295,0.74531,118.041,0.5284,1204.0
2025-08-07 07:00:00,CGC-200B,0.28302,0.74312,119.176,0.5283,1203.0
2025-08-07 08:00:00,CGC-200B,0.2831,0.73746,120.349,0.5282,1202.0
2025-08-07 09:00:00,CGC-200B,0.28317,0.74496,119.774,0.528,1201.0
2025-08-07 10:00:00,CGC-200B,0.28324,0.74092,117.705,0.5279,1200.0
2025-08-07 11:00:00,CGC-200B,0.28331,0.74901,118.584,0.5278,1199.0
2025-08-07 12:00:00,CGC-200B,0.28339,0.74384,119.083,0.5277,1198.0
2025-08-07 13:00:00,CGC-200B,0.28347,0.74353,119.697,0.5276,1197.0
2025-08-07 14:00:00,CGC-200B,0.28354,0.74235,117.683,0.5274,1196.0
2025-08-07 15:00:00,CGC-200B,0.28361,0.74097,119.344,0.5273,1195.0
2025-08-07 16:00:00,CGC-200B,0.28369,0.73905,117.71,0.5272,1194.0
2025-08-07 17:00:00,CGC-200B,0.28377,0.74492,118.141,0.527,1193.0
2025-08-07 18:00:00,CGC-200B,0.28385,0.74401,117.778,0.5269,1192.0
2025-08-07 19:00:00,CGC-200B,0.28392,0.74505,116.741,0.5268,1191.0
2025-08-07 20:00:00,CGC-200B,0.28399,0.75024,116.251,0.5267,1190.0
2025-08-07 21:00:00,CGC-200B,0.28407,0.74572,117.666,0.5266,1189.0
2025-08-07 22:00:00,CGC-200B,0.28414,0.74101,117.851,0.5264,1188.0
2025-08-07 23:00:00,CGC-200B,0.28421,0.73756,118.206,0.5263,1187.0
2025-08-08 00:00:00,CGC-200B,0.28428,0.74574,119.544,0.5262,1186.0
2025-08-08 01:00:00,CGC-200B,0.28435,0.74463,118.359,0.5261,1185.0
2025-08-08 02:00:00,CGC-200B,0.28443,0.74505,118.881,0.5259,1184.0
2025-08-08 03:00:00,CGC-200B,0.28452,0.73934,118.897,0.5258,1183.0
2025-08-08 04:00:00,CGC-200B,0.28461,0.74136,118.167,0.5257,1182.0
2025-08-08 05:00:00,CGC-200B,0.28469,0.74137,119.711,0.5255,1181.0
2025-08-08 06:00:00,CGC-200B,0.28477,0.74339,119.638,0.5254,1180.0
2025-08-08 07:00:00,CGC-200B,0.28484,0.7498,121.034,0.5253,1179.0
2025-08-08 08:00:00,CGC-200B,0.28491,0.7422,120.775,0.5251,1178.0
2025-08-08 09:00:00,CGC-200B,0.28498,0.74605,121.436,0.525,1177.0
2025-08-08 10:00:00,CGC-200B,0.28505,0.74637,120.566,0.5249,1176.0
2025-08-08 11:00:00,CGC-200B,0.28512,0.74205,119.072,0.5248,1175.0
2025-08-08 12:00:00,CGC-200B,0.2852,0.7428,118.761,0.5247,1174.0
2025-08-08 13:00:00,CGC-200B,0.28528,0.74039,120.333,0.5245,1173.0
2025-08-08 14:00:00,CGC-200B,0.28537,0.74101,119.234,0.5244,1172.0
2025-08-08 15:00:00,CGC-200B,0.28545,0.73905,119.986,0.5242,1171.0
2025-08-08 16:00:00,CGC-200B,0.28554,0.74187,118.363,0.5241,1170.0
2025-08-08 17:00:00,CGC-200B,0.28562,0.73891,118.965,0.524,1169.0
2025-08-08 18:00:00,CGC-200B,0.2857,0.73652,117.232,0.5238,1168.0
2025-08-08 19:00:00,CGC-200B,0.28577,0.74037,117.993,0.5237,1167.0
2025-08-08 20:00:00,CGC-200B,0.28585,0.74003,118.746,0.5236,1166.0
2025-08-08 21:00:00,CGC-200B,0.28592,0.74168,119.306,0.5235,1165.0
2025-08-08 22:00:00,CGC-200B,0.286,0.7447,120.025,0.5233,1164.0
2025-08-08 23:00:00,CGC-200B,0.28609,0.74469,119.503,0.5232,1163.0
2025-08-09 00:00:00,CGC-200B,0.28617,0.73778,118.663,0.5231,1162.0
2025-08-09 01:00:00,CGC-200B,0.28625,0.74516,118.533,0.5229,1161.0
2025-08-09 02:00:00,CGC-200B,0.28633,0.74269,117.51,0.5228,1160.0
2025-08-09 03:00:00,CGC-200B,0.28641,0.73782,118.478,0.5227,1159.0
2025-08-09 04:00:00,CGC-200B,0.28649,0.7437,118.444,0.5225,1158.0
2025-08-09 05:00:00,CGC-200B,0.28656,0.73978,117.766,0.5224,1157.0
2025-08-09 06:00:00,CGC-200B,0.28663,0.74335,117.219,0.5223,1156.0
2025-08-09 07:00:00,CGC-200B,0.28671,0.74407,117.725,0.5221,1155.0
2025-08-09 08:00:00,CGC-200B,0.28679,0.74339,118.483,0.522,1154.0
2025-08-09 09:00:00,CGC-200B,0.28686,0.73968,117.675,0.5219,1153.0
